,CL_integral,CL_max_rh,CL_max_rhi,CL_mean_temp,CL_min_hght,Date & time (UTC),IOP,Primary p-type,Secondary p-type,WL_depth_1,WL_depth_2,WL_integral,WL_max_hght,WL_mean_temp,bot_WL_hght,bot_cl_hght,cl_base_hght,cl_depth_hght,first_temp,manobs_with_mix,max_WL_temp,min_CL_temp,site,site_for_title,top_WL_hght,top_cl_hght,two_files,wl_depth_hght,rounded_time,site_date,Sounding,file,pr,temp_2m,relative_humidity
57,-0.08680214532488667,98.66681504116262,98.4564343480048,-0.008680214532488666,1994.0,2022-02-18 01:30:00,IOP4,RA,,,,7663.421902735379,1989.0,4.131224745409909,139.0,1994.0,1994.0,5.0,6.792934782608695,RA,6.328715255263072,-0.009842898587209378,Albany,DOW-US-Plattsburgh,1989.0,1999.0,"soundings_wintremix/upperair.sounding.202202180100.Albany_DOW-US_Plattsburgh.txt,soundings_wintremix/upperair.sounding.202202180300.Albany_DOW-US_Plattsburgh.txt",1850.0,2022-02-18 01:30:00,Albany2022-02-18 01:30:00,False,,,,
58,,,,,,2022-02-18 01:40:00,IOP4,RA,,,,,,,,,,,6.63391304347826,RA,,,Albany,DOW-US-Plattsburgh,,,"soundings_wintremix/upperair.sounding.202202180100.Albany_DOW-US_Plattsburgh.txt,soundings_wintremix/upperair.sounding.202202180300.Albany_DOW-US_Plattsburgh.txt",0.0,2022-02-18 01:40:00,Albany2022-02-18 01:40:00,False,,,,
59,,,,,,2022-02-18 01:50:00,IOP4,RA,,,,,,,,,,,6.4748913043478264,RA,,,Albany,DOW-US-Plattsburgh,,,"soundings_wintremix/upperair.sounding.202202180100.Albany_DOW-US_Plattsburgh.txt,soundings_wintremix/upperair.sounding.202202180300.Albany_DOW-US_Plattsburgh.txt",0.0,2022-02-18 01:50:00,Albany2022-02-18 01:50:00,False,,,,
60,-0.3159596832900281,98.25305989583333,98.02132154444574,-0.031595968329002806,2034.0,2022-02-18 02:00:00,IOP4,RA,,,,7504.7816111471775,2029.0,3.9603069188111752,139.0,2034.0,2034.0,5.0,6.315869565217391,RA,5.90715813444006,-0.04304238344638083,Albany,DOW-US-Plattsburgh,2029.0,2039.0,"soundings_wintremix/upperair.sounding.202202180100.Albany_DOW-US_Plattsburgh.txt,soundings_wintremix/upperair.sounding.202202180300.Albany_DOW-US_Plattsburgh.txt",1890.0,2022-02-18 02:00:00,Albany2022-02-18 02:00:00,False,,,,
61,,,,,,2022-02-18 02:10:00,IOP4,RA,,,,,,,,,,,6.156847826086957,RA,,,Albany,DOW-US-Plattsburgh,,,"soundings_wintremix/upperair.sounding.202202180100.Albany_DOW-US_Plattsburgh.txt,soundings_wintremix/upperair.sounding.202202180300.Albany_DOW-US_Plattsburgh.txt",0.0,2022-02-18 02:10:00,Albany2022-02-18 02:10:00,False,,,,
62,,,,,,2022-02-18 02:20:00,IOP4,RA,,,,,,,,,,,5.997826086956522,RA,,,Albany,DOW-US-Plattsburgh,,,"soundings_wintremix/upperair.sounding.202202180100.Albany_DOW-US_Plattsburgh.txt,soundings_wintremix/upperair.sounding.202202180300.Albany_DOW-US_Plattsburgh.txt",0.0,2022-02-18 02:20:00,Albany2022-02-18 02:20:00,False,,,,
63,-0.4797570679280718,97.4980397727273,97.21009210520614,-0.04797570679280719,2059.0,2022-02-18 02:30:00,IOP4,RA,,,,7351.995028205882,2054.0,3.8291640771905633,139.0,2059.0,2059.0,5.0,5.838804347826087,RA,5.485601013617048,-0.07449966644471898,Albany,DOW-US-Plattsburgh,2054.0,2064.0,"soundings_wintremix/upperair.sounding.202202180100.Albany_DOW-US_Plattsburgh.txt,soundings_wintremix/upperair.sounding.202202180300.Albany_DOW-US_Plattsburgh.txt",1915.0,2022-02-18 02:30:00,Albany2022-02-18 02:30:00,False,,,,
64,-1.3432409516680912,98.82666115951479,98.64693143183763,-0.06716204758340456,2084.0,2022-02-18 02:40:00,IOP4,RA,,,,7301.506164463026,2054.0,3.8028677939911595,139.0,2084.0,2084.0,15.0,5.679782608695653,RA,5.34508197334271,-0.11099449145534042,Albany,DOW-US-Plattsburgh,2054.0,2099.0,"soundings_wintremix/upperair.sounding.202202180100.Albany_DOW-US_Plattsburgh.txt,soundings_wintremix/upperair.sounding.202202180300.Albany_DOW-US_Plattsburgh.txt",1915.0,2022-02-18 02:40:00,Albany2022-02-18 02:40:00,False,,,,
65,-0.38405605969032997,97.86475576341647,97.60041027393731,-0.038405605969032995,2089.0,2022-02-18 02:50:00,IOP4,RA,,,,7254.075685460847,2084.0,3.720038813056845,139.0,2089.0,2089.0,5.0,5.520760869565217,RA,5.204562933068373,-0.059713421471411746,Albany,DOW-US-Plattsburgh,2084.0,2094.0,"soundings_wintremix/upperair.sounding.202202180100.Albany_DOW-US_Plattsburgh.txt,soundings_wintremix/upperair.sounding.202202180300.Albany_DOW-US_Plattsburgh.txt",1945.0,2022-02-18 02:50:00,Albany2022-02-18 02:50:00,False,,,,
66,-0.026707991971078905,98.97076923076924,98.78008780500932,-0.005341598394215781,2115.0,2022-02-18 03:00:00,IOP4,RA,,,,7292.70689205757,2090.0,3.6925098187633263,120.0,2115.0,2115.0,0.0,5.45,RA,5.063920877380762,-0.005341598394215781,Albany,DOW-US-Plattsburgh,2090.0,2115.0,"soundings_wintremix/upperair.sounding.202202180300.Albany_DOW-US_Plattsburgh.txt,soundings_wintremix/upperair.sounding.202202180700.Albany_DOW-US_Plattsburgh.txt",1970.0,2022-02-18 03:00:00,Albany2022-02-18 03:00:00,False,,,,
67,-0.026707991971078905,98.97076923076924,98.78008780500932,-0.005341598394215781,2115.0,2022-02-18 03:10:00,IOP4,RA,,,,7292.70689205757,2090.0,3.6925098187633263,120.0,2115.0,2115.0,0.0,5.064448924731184,RA,5.063920877380762,-0.005341598394215781,Albany,DOW-US-Plattsburgh,2090.0,2115.0,"soundings_wintremix/upperair.sounding.202202180300.Albany_DOW-US_Plattsburgh.txt,soundings_wintremix/upperair.sounding.202202180700.Albany_DOW-US_Plattsburgh.txt",1970.0,2022-02-18 03:10:00,Albany2022-02-18 03:10:00,True,upperair.sounding.202202180300.Albany_DOW-US_Plattsburgh.txt,,,
68,,,,,,2022-02-18 03:20:00,IOP4,RA,,,,,,,,,,,4.678897849462366,RA,,,Albany,DOW-US-Plattsburgh,,,"soundings_wintremix/upperair.sounding.202202180300.Albany_DOW-US_Plattsburgh.txt,soundings_wintremix/upperair.sounding.202202180700.Albany_DOW-US_Plattsburgh.txt",0.0,2022-02-18 03:20:00,Albany2022-02-18 03:20:00,False,,,,
69,,,,,,2022-02-18 03:30:00,IOP4,RA,,,,,,,,,,,4.293346774193548,RA,,,Albany,DOW-US-Plattsburgh,,,"soundings_wintremix/upperair.sounding.202202180300.Albany_DOW-US_Plattsburgh.txt,soundings_wintremix/upperair.sounding.202202180700.Albany_DOW-US_Plattsburgh.txt",0.0,2022-02-18 03:30:00,Albany2022-02-18 03:30:00,False,,,,
70,,,,,,2022-02-18 03:40:00,IOP4,RA,,,,,,,,,,,3.9077956989247316,RA,,,Albany,DOW-US-Plattsburgh,,,"soundings_wintremix/upperair.sounding.202202180300.Albany_DOW-US_Plattsburgh.txt,soundings_wintremix/upperair.sounding.202202180700.Albany_DOW-US_Plattsburgh.txt",0.0,2022-02-18 03:40:00,Albany2022-02-18 03:40:00,False,,,,
71,,,,,,2022-02-18 03:50:00,IOP4,RA,,,,,,,,,,,3.5222446236559137,RA,,,Albany,DOW-US-Plattsburgh,,,"soundings_wintremix/upperair.sounding.202202180300.Albany_DOW-US_Plattsburgh.txt,soundings_wintremix/upperair.sounding.202202180700.Albany_DOW-US_Plattsburgh.txt",0.0,2022-02-18 03:50:00,Albany2022-02-18 03:50:00,False,,,,
72,,,,,,2022-02-18 04:00:00,IOP4,RA,,,,,,,,,,,3.1366935483870972,RA,,,Albany,DOW-US-Plattsburgh,,,"soundings_wintremix/upperair.sounding.202202180300.Albany_DOW-US_Plattsburgh.txt,soundings_wintremix/upperair.sounding.202202180700.Albany_DOW-US_Plattsburgh.txt",0.0,2022-02-18 04:00:00,Albany2022-02-18 04:00:00,False,,,,
73,,,,,,2022-02-18 04:10:00,IOP4,RA,,,,,,,,,,,2.75114247311828,RA,,,Albany,DOW-US-Plattsburgh,,,"soundings_wintremix/upperair.sounding.202202180300.Albany_DOW-US_Plattsburgh.txt,soundings_wintremix/upperair.sounding.202202180700.Albany_DOW-US_Plattsburgh.txt",0.0,2022-02-18 04:10:00,Albany2022-02-18 04:10:00,False,,,,
74,,,,,,2022-02-18 04:20:00,IOP4,RA,,,,,,,,,,,2.3655913978494625,RA,,,Albany,DOW-US-Plattsburgh,,,"soundings_wintremix/upperair.sounding.202202180300.Albany_DOW-US_Plattsburgh.txt,soundings_wintremix/upperair.sounding.202202180700.Albany_DOW-US_Plattsburgh.txt",0.0,2022-02-18 04:20:00,Albany2022-02-18 04:20:00,False,,,,
75,,,,,,2022-02-18 04:30:00,IOP4,RA,,,,,,,,,,,1.980040322580645,RA,,,Albany,DOW-US-Plattsburgh,,,"soundings_wintremix/upperair.sounding.202202180300.Albany_DOW-US_Plattsburgh.txt,soundings_wintremix/upperair.sounding.202202180700.Albany_DOW-US_Plattsburgh.txt",0.0,2022-02-18 04:30:00,Albany2022-02-18 04:30:00,False,,,,
76,-44.080952385209535,99.25333333333334,99.38812814223455,-0.2204047619260477,610.0,2022-02-18 04:40:00,IOP4,RA,,,,2227.426986741587,2140.0,1.6684846342633608,810.0,610.0,610.0,195.0,1.5944892473118284,RA,2.8788392935080527,-0.4252535320084465,Albany,DOW-US-Plattsburgh,2140.0,805.0,"soundings_wintremix/upperair.sounding.202202180300.Albany_DOW-US_Plattsburgh.txt,soundings_wintremix/upperair.sounding.202202180700.Albany_DOW-US_Plattsburgh.txt",1330.0,2022-02-18 04:40:00,Albany2022-02-18 04:40:00,False,,,,
77,-214.25558387177082,99.30666666666666,99.9346558027878,-0.3694061790892601,275.0,2022-02-18 04:50:00,IOP4,FZRA,,,,2054.5909749334387,2140.0,1.5927061821189448,855.0,275.0,275.0,575.0,1.2089381720430108,FZRA,2.81358456073592,-0.9225819847886176,Albany,DOW-US-Plattsburgh,2140.0,850.0,"soundings_wintremix/upperair.sounding.202202180300.Albany_DOW-US_Plattsburgh.txt,soundings_wintremix/upperair.sounding.202202180700.Albany_DOW-US_Plattsburgh.txt",1285.0,2022-02-18 04:50:00,Albany2022-02-18 04:50:00,False,,,,
78,-520.1518447201067,99.39617647058824,100.48428283110515,-0.7125367735891873,205.0,2022-02-18 05:00:00,IOP4,FZRA,,,,1909.7527230511605,2140.0,1.5783080355794714,935.0,205.0,205.0,725.0,0.8233870967741936,FZRA,2.7816797529294357,-1.4199104375687892,Albany,DOW-US-Plattsburgh,2140.0,930.0,"soundings_wintremix/upperair.sounding.202202180300.Albany_DOW-US_Plattsburgh.txt,soundings_wintremix/upperair.sounding.202202180700.Albany_DOW-US_Plattsburgh.txt",1205.0,2022-02-18 05:00:00,Albany2022-02-18 05:00:00,False,,,,
79,-868.0750886669496,99.44649509803921,101.03702482353118,-1.0522122286872115,145.0,2022-02-18 05:10:00,IOP4,FZRA,PL,,,1780.0611031088254,2140.0,1.6330835808337842,1055.0,145.0,145.0,820.0,0.4378360215053765,FZRA and PL,2.7497749451229514,-1.9172388903489603,Albany,DOW-US-Plattsburgh,2140.0,965.0,"soundings_wintremix/upperair.sounding.202202180300.Albany_DOW-US_Plattsburgh.txt,soundings_wintremix/upperair.sounding.202202180700.Albany_DOW-US_Plattsburgh.txt",1085.0,2022-02-18 05:10:00,Albany2022-02-18 05:10:00,False,,,,
80,-1297.3561368368123,99.53975225225226,101.59289739923021,-1.2657133042310362,120.0,2022-02-18 05:20:00,IOP4,FZRA,PL,,,1716.9318754808744,2145.0,1.7083899258516162,1145.0,120.0,120.0,1020.0,0.052284946236559104,FZRA and PL,2.717870137316468,-2.414567343129132,Albany,DOW-US-Plattsburgh,2145.0,1140.0,"soundings_wintremix/upperair.sounding.202202180300.Albany_DOW-US_Plattsburgh.txt,soundings_wintremix/upperair.sounding.202202180700.Albany_DOW-US_Plattsburgh.txt",1000.0,2022-02-18 05:20:00,Albany2022-02-18 05:20:00,False,,,,
81,-1732.3573133425737,99.70807692307693,102.15191619887514,-1.6737751819735012,120.0,2022-02-18 05:30:00,IOP4,PL,FZRA,,,1660.966394943653,2145.0,1.669312959742365,1155.0,120.0,120.0,1030.0,-0.33326612903225783,FZRA and PL,2.689304198615198,-2.91308071111442,Albany,DOW-US-Plattsburgh,2145.0,1150.0,"soundings_wintremix/upperair.sounding.202202180300.Albany_DOW-US_Plattsburgh.txt,soundings_wintremix/upperair.sounding.202202180700.Albany_DOW-US_Plattsburgh.txt",990.0,2022-02-18 05:30:00,Albany2022-02-18 05:30:00,False,,,,
82,-2172.0289611724656,99.7405128205128,102.71409688329827,-2.0685990106404435,120.0,2022-02-18 05:40:00,IOP4,PL,FZRA,,,1609.6713857305629,2145.0,1.6425218221740439,1170.0,120.0,120.0,1045.0,-0.718817204301075,FZRA and PL,2.6607778775836275,-3.4132152997606955,Albany,DOW-US-Plattsburgh,2145.0,1165.0,"soundings_wintremix/upperair.sounding.202202180300.Albany_DOW-US_Plattsburgh.txt,soundings_wintremix/upperair.sounding.202202180700.Albany_DOW-US_Plattsburgh.txt",975.0,2022-02-18 05:40:00,Albany2022-02-18 05:40:00,False,,,,
83,-2615.8714986500445,99.77294871794872,103.27945513211272,-2.4333688359535297,120.0,2022-02-18 05:50:00,IOP4,PL,FZRA,,,1562.604203411469,2155.0,1.6192789672657713,1195.0,120.0,120.0,1070.0,-1.1043682795698926,FZRA and PL,2.632251556552058,-3.91334988840697,Albany,DOW-US-Plattsburgh,2155.0,1190.0,"soundings_wintremix/upperair.sounding.202202180300.Albany_DOW-US_Plattsburgh.txt,soundings_wintremix/upperair.sounding.202202180700.Albany_DOW-US_Plattsburgh.txt",960.0,2022-02-18 05:50:00,Albany2022-02-18 05:50:00,False,,,,
84,-3064.962910936647,99.80538461538461,103.84800664229255,-2.8379286212376362,120.0,2022-02-18 06:00:00,IOP4,PL,FZRA,,,1520.8558921248352,2160.0,1.5760164685231453,1200.0,120.0,120.0,1075.0,-1.4899193548387097,FZRA and PL,2.603725235520487,-4.413484477053245,Albany,DOW-US-Plattsburgh,2160.0,1195.0,"soundings_wintremix/upperair.sounding.202202180300.Albany_DOW-US_Plattsburgh.txt,soundings_wintremix/upperair.sounding.202202180700.Albany_DOW-US_Plattsburgh.txt",960.0,2022-02-18 06:00:00,Albany2022-02-18 06:00:00,False,,,,
85,-3515.1867649798314,99.8378205128205,104.41976712671854,-3.2398034700274945,120.0,2022-02-18 06:10:00,IOP4,PL,FZRA,,,1480.4074943284959,2170.0,1.5261932931221605,1205.0,120.0,120.0,1080.0,-1.8754704301075267,FZRA and PL,2.5751989144889165,-4.913619065699519,Albany,DOW-US-Plattsburgh,2170.0,1200.0,"soundings_wintremix/upperair.sounding.202202180300.Albany_DOW-US_Plattsburgh.txt,soundings_wintremix/upperair.sounding.202202180700.Albany_DOW-US_Plattsburgh.txt",965.0,2022-02-18 06:10:00,Albany2022-02-18 06:10:00,False,,,,
86,-3967.688994702387,99.87025641025642,104.99475231268332,-3.6234602691346,120.0,2022-02-18 06:20:00,IOP4,PL,,,,1442.3604720864964,2185.0,1.4793440739348678,1215.0,120.0,120.0,1090.0,-2.2610215053763443,PL,2.551489968591456,-5.413753654345794,Albany,DOW-US-Plattsburgh,2185.0,1210.0,"soundings_wintremix/upperair.sounding.202202180300.Albany_DOW-US_Plattsburgh.txt,soundings_wintremix/upperair.sounding.202202180700.Albany_DOW-US_Plattsburgh.txt",970.0,2022-02-18 06:20:00,Albany2022-02-18 06:20:00,False,,,,
87,-5762.319409102432,100.0,107.40181448301114,-4.925059324019172,128.0,2022-02-18 07:00:00,IOP4,PL,,,,1315.6400403680425,2193.0,1.4618222670756027,1298.0,128.0,128.0,1165.0,-3.86,PL,2.450412806116243,-7.426394679984709,Albany,DOW-US-Plattsburgh,2193.0,1293.0,"soundings_wintremix/upperair.sounding.202202180700.Albany_DOW-US_Plattsburgh.txt,soundings_wintremix/upperair.sounding.202202180900.Albany_DOW-US_Plattsburgh.txt",895.0,2022-02-18 07:00:00,Albany2022-02-18 07:00:00,False,,,,
88,-5762.319409102432,100.0,107.40181448301114,-4.925059324019172,128.0,2022-02-18 07:10:00,IOP4,PL,,,,1315.6400403680425,2193.0,1.4618222670756027,1298.0,128.0,128.0,1165.0,-3.9345192307692307,PL,2.450412806116243,-7.426394679984709,Albany,DOW-US-Plattsburgh,2193.0,1293.0,"soundings_wintremix/upperair.sounding.202202180700.Albany_DOW-US_Plattsburgh.txt,soundings_wintremix/upperair.sounding.202202180900.Albany_DOW-US_Plattsburgh.txt",895.0,2022-02-18 07:10:00,Albany2022-02-18 07:10:00,True,upperair.sounding.202202180700.Albany_DOW-US_Plattsburgh.txt,,,
89,-6649.850235801113,99.25265851449277,104.22683598414802,-5.428449172082541,128.0,2022-02-18 07:30:00,IOP4,PL,,,,1284.6291120050862,2188.0,1.5293203714346264,1353.0,128.0,128.0,1220.0,-4.083557692307693,PL,2.698637618359189,-8.021399871035127,Albany,DOW-US-Plattsburgh,2188.0,1348.0,"soundings_wintremix/upperair.sounding.202202180700.Albany_DOW-US_Plattsburgh.txt,soundings_wintremix/upperair.sounding.202202180900.Albany_DOW-US_Plattsburgh.txt",835.0,2022-02-18 07:30:00,Albany2022-02-18 07:30:00,False,,,,
90,-6963.239825068202,99.00354468599033,103.16306713462315,-5.592963714914218,128.0,2022-02-18 07:40:00,IOP4,PL,,,,1291.906578405865,2183.0,1.585161445896767,1373.0,128.0,128.0,1240.0,-4.158076923076923,PL,2.781637454203719,-8.229833172421658,Albany,DOW-US-Plattsburgh,2183.0,1368.0,"soundings_wintremix/upperair.sounding.202202180700.Albany_DOW-US_Plattsburgh.txt,soundings_wintremix/upperair.sounding.202202180900.Albany_DOW-US_Plattsburgh.txt",810.0,2022-02-18 07:40:00,Albany2022-02-18 07:40:00,False,,,,
91,-7280.235048143933,98.75443085748793,103.0341544265062,-5.824188038515147,128.0,2022-02-18 07:50:00,IOP4,PL,,,,1302.850407378312,2183.0,1.6084572930596444,1378.0,128.0,128.0,1245.0,-4.2325961538461545,PL,2.86463729004825,-8.438266473808195,Albany,DOW-US-Plattsburgh,2183.0,1373.0,"soundings_wintremix/upperair.sounding.202202180700.Albany_DOW-US_Plattsburgh.txt,soundings_wintremix/upperair.sounding.202202180900.Albany_DOW-US_Plattsburgh.txt",805.0,2022-02-18 07:50:00,Albany2022-02-18 07:50:00,False,,,,
92,-8238.700674018892,98.0070893719807,102.73428292497357,-6.512806856931928,128.0,2022-02-18 08:20:00,IOP4,PL,,,,1342.3174521979104,2118.0,1.8387910304080963,1393.0,128.0,128.0,1260.0,-4.456153846153846,PL,3.1186229266551093,-9.063566377967799,Albany,DOW-US-Plattsburgh,2118.0,1388.0,"soundings_wintremix/upperair.sounding.202202180700.Albany_DOW-US_Plattsburgh.txt,soundings_wintremix/upperair.sounding.202202180900.Albany_DOW-US_Plattsburgh.txt",725.0,2022-02-18 08:20:00,Albany2022-02-18 08:20:00,False,,,,
93,-8560.22327988963,97.7579755434783,102.63321988559389,-6.7403332912516785,128.0,2022-02-18 08:30:00,IOP4,PL,,,,1358.6289316130574,2118.0,1.8739709401559415,1398.0,128.0,128.0,1265.0,-4.530673076923077,PL,3.2046210823153958,-9.271999679354336,Albany,DOW-US-Plattsburgh,2118.0,1393.0,"soundings_wintremix/upperair.sounding.202202180700.Albany_DOW-US_Plattsburgh.txt,soundings_wintremix/upperair.sounding.202202180900.Albany_DOW-US_Plattsburgh.txt",720.0,2022-02-18 08:30:00,Albany2022-02-18 08:30:00,False,,,,
94,,,,,,2022-02-18 09:00:00,IOP4,PL,,,,,,,,,,,,PL,,,Albany,DOW-US-Plattsburgh,,,,,2022-02-18 09:00:00,Albany2022-02-18 09:00:00,False,,,,
95,-9517.874224591127,96.72999999999999,102.030482084593,-7.378197073326455,130.0,2022-02-18 09:10:00,IOP4,PL,,,,1415.1770518841263,2115.0,2.0216815026916093,1420.0,130.0,130.0,1285.0,,PL,3.4945048020337253,-9.911729819472281,Albany,DOW-US-Plattsburgh,2115.0,1415.0,,695.0,2022-02-18 09:10:00,Albany2022-02-18 09:10:00,True,upperair.sounding.202202180900.Albany_DOW-US_Plattsburgh.txt,,,
96,,,,,,2022-02-18 09:30:00,IOP4,PL,,,,,,,,,,,,PL,,,Albany,DOW-US-Plattsburgh,,,,,2022-02-18 09:30:00,Albany2022-02-18 09:30:00,False,,,,
97,,,,,,2022-02-18 09:40:00,IOP4,PL,SN,,,,,,,,,,,SN and PL,,,Albany,DOW-US-Plattsburgh,,,,,2022-02-18 09:40:00,Albany2022-02-18 09:40:00,False,,,,
98,,,,,,2022-02-18 10:00:00,IOP4,SN,,,,,,,,,,,,SN,,,Albany,DOW-US-Plattsburgh,,,,,2022-02-18 10:00:00,Albany2022-02-18 10:00:00,False,,,,
99,,,,,,2022-02-22 22:10:00,IOP5,FZRA,,,,,,,,,,,,FZRA,,,Albany,DOW-US-N,,,,,2022-02-22 22:10:00,Albany2022-02-22 22:10:00,False,,,,
100,,,,,,2022-02-22 23:00:00,IOP5,FZRA,,,,,,,,,,,,FZRA,,,Albany,DOW-US-N,,,,,2022-02-22 23:00:00,Albany2022-02-22 23:00:00,False,,,,
101,,,,,,2022-02-22 23:10:00,IOP5,FZRA,,,,,,,,,,,,FZRA,,,Albany,DOW-US-N,,,,,2022-02-22 23:10:00,Albany2022-02-22 23:10:00,False,,,,
102,,,,,,2022-02-22 23:20:00,IOP5,FZRA,,,,,,,,,,,,FZRA,,,Albany,DOW-US-N,,,,,2022-02-22 23:20:00,Albany2022-02-22 23:20:00,False,,,,
103,,,,,,2022-02-22 23:40:00,IOP5,FZRA,,,,,,,,,,,,FZRA,,,Albany,DOW-US-N,,,,,2022-02-22 23:40:00,Albany2022-02-22 23:40:00,False,,,,
104,,,,,,2022-02-22 23:50:00,IOP5,FZRA,,,,,,,,,,,,FZRA,,,Albany,DOW-US-N,,,,,2022-02-22 23:50:00,Albany2022-02-22 23:50:00,False,,,,
105,,,,,,2022-02-23 00:00:00,IOP5,FZRA,,,,,,,,,,,,FZRA,,,Albany,DOW-US-N,,,,,2022-02-23 00:00:00,Albany2022-02-23 00:00:00,False,,,,
106,,,,,,2022-02-23 00:10:00,IOP5,FZRA,,,,,,,,,,,,FZRA,,,Albany,DOW-US-N,,,,,2022-02-23 00:10:00,Albany2022-02-23 00:10:00,False,,,,
107,,,,,,2022-02-23 00:20:00,IOP5,FZRA,,,,,,,,,,,,FZRA,,,Albany,DOW-US-N,,,,,2022-02-23 00:20:00,Albany2022-02-23 00:20:00,False,,,,
108,,,,,,2022-02-23 00:40:00,IOP5,FZRA,,,,,,,,,,,,FZRA,,,Albany,DOW-US-N,,,,,2022-02-23 00:40:00,Albany2022-02-23 00:40:00,False,,,,
109,,,,,,2022-02-23 00:50:00,IOP5,RA,,,,,,,,,,,,RA,,,Albany,DOW-US-N,,,,,2022-02-23 00:50:00,Albany2022-02-23 00:50:00,False,,,,
110,,,,,,2022-02-23 01:00:00,IOP5,RA,,,,,,,,,,,,RA,,,Albany,DOW-US-N,,,,,2022-02-23 01:00:00,Albany2022-02-23 01:00:00,False,,,,
111,,,,,,2022-02-23 01:10:00,IOP5,RA,,,,,,,,,,,,RA,,,Albany,DOW-US-N,,,,,2022-02-23 01:10:00,Albany2022-02-23 01:10:00,False,,,,
112,,,,,,2022-02-23 01:20:00,IOP5,RA,,,,,,,,,,,,RA,,,Albany,DOW-US-N,,,,,2022-02-23 01:20:00,Albany2022-02-23 01:20:00,False,,,,
113,,,,,,2022-02-23 01:30:00,IOP5,RA,,,,,,,,,,,,RA,,,Albany,DOW-US-N,,,,,2022-02-23 01:30:00,Albany2022-02-23 01:30:00,False,,,,
114,,,,,,2022-02-23 01:40:00,IOP5,RA,,,,,,,,,,,,RA,,,Albany,DOW-US-N,,,,,2022-02-23 01:40:00,Albany2022-02-23 01:40:00,False,,,,
115,,,,,,2022-02-23 01:50:00,IOP5,RA,,,,,,,,,,,,RA,,,Albany,DOW-US-N,,,,,2022-02-23 01:50:00,Albany2022-02-23 01:50:00,False,,,,
116,,,,,,2022-02-23 02:00:00,IOP5,RA,,,,,,,,,,,,RA,,,Albany,DOW-US-N,,,,,2022-02-23 02:00:00,Albany2022-02-23 02:00:00,False,,,,
117,,,,,,2022-02-23 02:10:00,IOP5,RA,,,,,,,,,,,,RA,,,Albany,DOW-US-N,,,,,2022-02-23 02:10:00,Albany2022-02-23 02:10:00,False,,,,
118,,,,,,2022-02-23 02:20:00,IOP5,RA,,,,,,,,,,,,RA,,,Albany,DOW-US-N,,,,,2022-02-23 02:20:00,Albany2022-02-23 02:20:00,False,,,,
119,,,,,,2022-02-23 02:30:00,IOP5,RA,,,,,,,,,,,,RA,,,Albany,DOW-US-N,,,,,2022-02-23 02:30:00,Albany2022-02-23 02:30:00,False,,,,
120,,,,,,2022-02-23 02:40:00,IOP5,RA,,,,,,,,,,,,RA,,,Albany,DOW-US-N,,,,,2022-02-23 02:40:00,Albany2022-02-23 02:40:00,False,,,,
121,,,,,,2022-02-23 02:50:00,IOP5,RA,,,,,,,,,,,,RA,,,Albany,DOW-US-N,,,,,2022-02-23 02:50:00,Albany2022-02-23 02:50:00,False,,,,
122,,,,,,2022-02-23 03:00:00,IOP5,,,,,,,,,,,,,,,,Albany,DOW-US-N,,,,,2022-02-23 03:00:00,Albany2022-02-23 03:00:00,False,,,,
123,,,,,,2022-02-23 03:10:00,IOP5,,,,,,,,,,,,,,,,Albany,DOW-US-N,,,,,2022-02-23 03:10:00,Albany2022-02-23 03:10:00,False,,,,
124,,,,,,2022-02-23 03:20:00,IOP5,,,,,,,,,,,,,,,,Albany,DOW-US-N,,,,,2022-02-23 03:20:00,Albany2022-02-23 03:20:00,False,,,,
125,,,,,,2022-02-23 03:30:00,IOP5,,,,,,,,,,,,,,,,Albany,DOW-US-N,,,,,2022-02-23 03:30:00,Albany2022-02-23 03:30:00,False,,,,
126,,,,,,2022-02-23 03:40:00,IOP5,,,,,,,,,,,,,,,,Albany,DOW-US-N,,,,,2022-02-23 03:40:00,Albany2022-02-23 03:40:00,False,,,,
